MedInc,Latitude,Longitude
4.0614,34.05,-117.72
4.0096,34.04,-117.69
3.5954,34.04,-117.7
4.625,34.04,-117.71
2.9811,34.04,-117.71
5.6029,34.03,-117.72
6.5958,34.02,-117.72
4.125,34.01,-117.73
5.4824,34.0,-117.72
5.7338,34.0,-117.68
2.5781,34.0,-117.69
5.7021,34.0,-117.7
3.6361,34.02,-117.71
3.4267,34.03,-117.71
4.7056,34.03,-117.67
3.0396,34.03,-117.68
3.4184,34.03,-117.69
3.2073,34.01,-117.68
2.3,34.01,-117.69
4.1719,34.15,-117.68
8.5282,34.15,-117.66
6.4559,34.15,-117.64
6.7813,34.15,-117.68
6.9532,34.14,-117.68
7.0844,34.14,-117.66
6.9418,34.14,-117.66
8.0103,34.15,-117.66
8.6573,34.14,-117.65
7.9627,34.13,-117.69
7.7234,34.13,-117.67
6.3842,34.13,-117.66
5.3525,34.12,-117.67
6.075,34.13,-117.66
8.8204,34.12,-117.66
8.4839,34.14,-117.65
5.9328,34.13,-117.65
6.2083,34.12,-117.65
6.0758,34.12,-117.63
5.8407,34.12,-117.64
3.6219,34.11,-117.65
2.5868,34.11,-117.64
4.2969,34.11,-117.63
2.6929,34.11,-117.69
5.7214,34.12,-117.68
5.5292,34.11,-117.68
6.1195,34.12,-117.66
5.0681,34.11,-117.66
6.5587,34.12,-117.65
5.3368,34.11,-117.65
2.6074,34.1,-117.69
2.8326,34.1,-117.68
3.875,34.1,-117.67
4.3438,34.1,-117.67
3.6,34.1,-117.65
3.4634,34.1,-117.66
2.2429,34.1,-117.66
2.4667,34.1,-117.65
2.9812,34.09,-117.68
2.7266,34.09,-117.67
3.6667,34.09,-117.66
3.2321,34.09,-117.66
3.0357,34.09,-117.66
4.3958,34.09,-117.65
5.1261,34.13,-117.62
6.148,34.11,-117.62
4.4637,34.11,-117.62
2.6582,34.1,-117.63
2.6818,34.09,-117.63
3.05,34.09,-117.64
2.7083,34.09,-117.65
3.0284,34.1,-117.65
2.7159,34.1,-117.65
3.3482,34.08,-117.68
3.0978,34.08,-117.68
3.5036,34.07,-117.67
1.7806,34.07,-117.68
4.0375,34.07,-117.68
4.7176,34.08,-117.65
3.3836,34.08,-117.65
2.9474,34.07,-117.66
2.2244,34.06,-117.66
2.8702,34.07,-117.66
2.587,34.07,-117.66
3.3036,34.08,-117.66
3.9227,34.08,-117.66
3.3958,34.08,-117.64
3.2083,34.07,-117.64
3.375,34.08,-117.65
5.4689,34.08,-117.65
3.495,34.08,-117.64
2.4464,34.08,-117.64
3.8355,34.08,-117.63
3.4432,34.07,-117.63
3.3936,34.07,-117.62
3.1597,34.08,-117.62
2.8977,34.09,-117.63
4.0139,34.09,-117.62
3.125,34.08,-117.62
4.4946,34.08,-117.62
3.0199,34.08,-117.61
4.4205,34.09,-117.61
4.6167,34.09,-117.61
4.7147,34.08,-117.61
4.9063,34.08,-117.6
1.4464,34.07,-117.65
1.9236,34.07,-117.65
2.0893,34.06,-117.65
2.5677,34.07,-117.62
2.2765,34.07,-117.64
2.837,34.07,-117.64
2.6913,34.07,-117.64
2.4583,34.06,-117.67
1.608,34.06,-117.66
2.25,34.06,-117.65
1.7292,34.06,-117.64
1.9659,34.06,-117.64
2.3636,34.06,-117.63
2.3347,34.05,-117.66
2.5391,34.05,-117.66
3.625,34.05,-117.66
4.6563,34.04,-117.67
4.7872,34.04,-117.66
3.6467,34.05,-117.66
3.9336,34.04,-117.65
4.2054,34.04,-117.66
3.2062,34.05,-117.67
5.2551,34.04,-117.67
3.0598,34.04,-117.67
3.9107,34.04,-117.68
4.4042,34.02,-117.65
5.752999999999999,34.03,-117.66
4.8906,34.02,-117.67
6.7544,34.02,-117.66
3.449,34.03,-117.65
2.5048,34.04,-117.65
3.0057,34.05,-117.64
2.1944,34.05,-117.64
4.8281,34.03,-117.64
2.4716,34.04,-117.64
4.1779,34.03,-117.64
4.0611,34.02,-117.64
5.6168,34.02,-117.63
5.5632,34.02,-117.62
4.8311,34.03,-117.62
5.0431,34.02,-117.62
3.8125,34.02,-117.61
5.2849,34.02,-117.6
5.5677,34.03,-117.6
2.8281,34.05,-117.62
3.1672,34.04,-117.61
5.5425,34.02,-117.66
2.125,34.02,-117.64
3.9696,34.01,-117.61
7.7197,34.02,-117.61
2.4375,33.99,-117.64
5.4110000000000005,34.0,-117.66
2.7284,33.98,-117.6
4.2578,33.94,-117.63
4.0037,34.0,-117.58
5.485,34.15,-117.57
5.9369,34.13,-117.57
5.1333,34.12,-117.54
3.9241,34.11,-117.54
4.6437,34.14,-117.51
5.285,34.12,-117.5
4.1,34.16,-117.51
5.3638,34.14,-117.55
7.8252,34.16,-117.59
5.3678,34.14,-117.58
6.5138,34.15,-117.62
5.5198,34.14,-117.61
4.4611,34.13,-117.61
4.6997,34.12,-117.61
3.8505,34.13,-117.59
4.7547,34.11,-117.58
4.8889,34.11,-117.6
4.7193,34.12,-117.56
3.7973,34.12,-117.56
3.6033,34.1,-117.61
2.3603,34.1,-117.59
3.5186,34.1,-117.58
1.9531,34.09,-117.58
3.9755,34.09,-117.59
3.1458,34.07,-117.57
5.0769,34.03,-117.59
4.7857,34.02,-117.59
5.2692,34.02,-117.58
4.6727,34.02,-117.57
2.9386,34.06,-117.53
3.7917,34.1,-117.53
4.8283,34.13,-117.42
3.2056,34.12,-117.43
3.6417,34.13,-117.45
0.8926,34.14,-117.46
4.1797,34.12,-117.47
2.5833,34.1,-117.46
1.9583,34.1,-117.46
3.5488,34.09,-117.46
3.6394,34.09,-117.48
3.1838,34.09,-117.48
2.5833,34.1,-117.48
3.6602,34.08,-117.46
2.9973,34.07,-117.46
3.915,34.08,-117.48
3.1028,34.08,-117.48
1.5972,34.07,-117.47
2.9107,34.06,-117.42
4.3397,34.06,-117.46
2.7574,34.06,-117.47
3.9464,34.05,-117.49
5.1647,34.04,-117.5
5.0175,34.04,-117.5
4.1775,34.04,-117.49
4.2429,34.04,-117.46
5.246,34.14,-117.38
4.7909,34.15,-117.4
5.3671,34.18,-117.4
3.7578,34.2,-117.38
2.9112,34.11,-117.45
2.7827,34.1,-117.45
2.0308,34.1,-117.45
3.3958,34.11,-117.42
4.1399,34.1,-117.42
3.7011,34.1,-117.43
2.7757,34.11,-117.43
2.4735,34.1,-117.43
2.075,34.1,-117.44
2.3682,34.09,-117.44
2.375,34.09,-117.44
3.6025,34.08,-117.44
4.1375,34.09,-117.42
3.4844,34.08,-117.42
4.263,34.08,-117.43
2.7437,34.09,-117.43
2.7569,34.08,-117.42
2.1189,34.08,-117.43
3.3553,34.07,-117.45
2.3768,34.07,-117.43
2.5181,34.11,-117.41
2.5272,34.1,-117.41
3.8531,34.08,-117.4
3.5655,34.08,-117.41
3.6466,34.09,-117.41
3.1287,34.1,-117.41
3.5481,34.11,-117.41
4.2121,34.11,-117.4
4.8889,34.11,-117.39
4.9444,34.11,-117.39
3.3066,34.11,-117.38
3.1375,34.11,-117.38
2.4492,34.1,-117.39
2.4028,34.1,-117.39
4.1632,34.13,-117.39
3.7198,34.13,-117.38
3.875,34.13,-117.37
2.1856,34.13,-117.38
2.3456,34.13,-117.37
2.4053,34.12,-117.38
4.9196,34.12,-117.39
3.3438,34.09,-117.38
3.2879,34.09,-117.36
2.9554,34.08,-117.37
3.6875,34.08,-117.38
4.9091,34.07,-117.38
4.125,34.07,-117.37
3.7348,34.08,-117.36
4.4034,34.09,-117.4
4.3958,34.09,-117.39
3.8558,34.07,-117.39
3.0278,34.07,-117.39
2.066,34.07,-117.4
2.3889,34.1,-117.37
1.6977,34.1,-117.37
4.1581,34.12,-117.35
3.25,34.11,-117.36
3.8398,34.12,-117.37
4.0294,34.13,-117.37
3.7286,34.13,-117.35
2.3205,34.1,-117.36
2.3578,34.1,-117.36
3.6227,34.1,-117.36
3.3571,34.06,-117.38
3.9191,34.06,-117.4
3.025,34.04,-117.4
2.8682,34.04,-117.39
3.5139,34.04,-117.35
2.9844,34.17,-117.35
2.1935,34.16,-117.34
1.6993,34.15,-117.33
1.8438,34.14,-117.32
1.9423,34.14,-117.33
2.225,34.14,-117.34
2.2974,34.15,-117.35
2.4444,34.16,-117.35
2.4524,34.13,-117.32
2.3508,34.12,-117.32
1.4066,34.12,-117.32
1.3417,34.12,-117.33
2.2449,34.13,-117.33
1.6375,34.13,-117.33
2.125,34.13,-117.34
0.7069,34.13,-117.34
2.2604,34.11,-117.32
1.4891,34.11,-117.32
2.0391,34.12,-117.33
3.3516,34.12,-117.34
3.2656,34.11,-117.34
3.0833,34.11,-117.35
2.4878,34.1,-117.34
2.5902,34.09,-117.35
4.4367,34.2,-117.35
5.7628,34.22,-117.38
5.2072,34.24,-117.41
6.1426,34.23,-117.41
3.1736,34.17,-117.28
1.7456,34.17,-117.28
3.2232,34.17,-117.29
4.3676,34.18,-117.3
1.875,34.17,-117.3
3.0078,34.17,-117.31
3.6362,34.17,-117.32
5.5136,34.18,-117.3
4.7222,34.19,-117.32
4.6312,34.18,-117.34
2.9877,34.17,-117.33
3.7949,34.17,-117.33
4.0156,34.16,-117.32
3.3281,34.15,-117.31
4.3438,34.15,-117.3
2.4107,34.15,-117.3
2.06,34.15,-117.3
1.9432,34.14,-117.3
3.2292,34.14,-117.31
1.8654,34.14,-117.31
3.9231,34.15,-117.31
3.8594,34.15,-117.3
2.2865,34.13,-117.31
2.0583,34.12,-117.3
1.1667,34.12,-117.31
1.9286,34.13,-117.31
2.6307,34.13,-117.31
2.6771,34.11,-117.3
1.4663,34.11,-117.31
1.9044,34.11,-117.31
1.9375,34.11,-117.31
2.0089,34.1,-117.31
1.775,34.1,-117.3
1.5208,34.1,-117.31
3.1213,34.1,-117.32
1.8681,34.1,-117.32
2.1842,34.09,-117.3
1.608,34.09,-117.31
6.2236,34.16,-117.27
3.8292,34.15,-117.28
3.8125,34.15,-117.28
2.9667,34.15,-117.29
2.875,34.16,-117.29
1.9832,34.16,-117.28
2.3778,34.16,-117.28
3.1765,34.15,-117.28
3.4906,34.14,-117.28
4.0481,34.14,-117.29
3.2976,34.15,-117.29
2.3947,34.14,-117.28
2.5417,34.14,-117.29
3.125,34.14,-117.29
2.425,34.14,-117.29
2.3438,34.14,-117.3
1.8396,34.13,-117.28
1.8281,34.13,-117.28
1.2034,34.13,-117.3
1.4815,34.13,-117.29
1.3571,34.12,-117.28
1.0951,34.12,-117.29
1.5156,34.13,-117.29
1.4531,34.13,-117.3
2.6,34.12,-117.3
1.3973,34.12,-117.28
1.2069,34.12,-117.29
1.8438,34.12,-117.29
2.2019,34.12,-117.3
1.1687,34.11,-117.29
0.7075,34.11,-117.29
1.5561,34.11,-117.29
1.4896,34.11,-117.28
0.7235,34.1,-117.29
1.1806,34.09,-117.29
2.5625,34.1,-117.3
2.2917,34.09,-117.28
1.7981,34.07,-117.3
4.3362,34.16,-117.25
3.7188,34.16,-117.25
3.9018,34.16,-117.25
3.3,34.15,-117.25
3.5978,34.15,-117.26
3.7125,34.16,-117.26
3.8906,34.17,-117.26
4.625,34.17,-117.27
2.1465,34.15,-117.25
2.2482,34.14,-117.25
4.1,34.14,-117.27
4.4435,34.14,-117.27
3.3616,34.15,-117.27
3.6856,34.13,-117.25
3.0,34.13,-117.25
2.0,34.13,-117.26
2.1375,34.13,-117.26
1.7235,34.12,-117.27
3.0721,34.13,-117.27
2.9628,34.13,-117.27
2.5234,34.13,-117.25
1.8463,34.12,-117.25
2.7473,34.11,-117.25
1.462,34.12,-117.27
0.8658,34.12,-117.27
1.4079,34.11,-117.25
1.2171,34.11,-117.26
1.8281,34.11,-117.27
1.8022,34.1,-117.27
2.9292,34.09,-117.33
3.1799,34.08,-117.33
3.75,34.08,-117.33
2.5238,34.07,-117.33
2.0461,34.07,-117.34
3.2305,34.08,-117.34
3.233,34.08,-117.34
2.375,34.09,-117.32
2.3917,34.09,-117.32
2.5208,34.08,-117.32
3.1875,34.08,-117.32
1.9963,34.07,-117.32
2.1591,34.06,-117.32
1.3977,34.05,-117.33
1.0469,34.06,-117.33
2.5673,34.06,-117.33
2.0242,34.06,-117.33
1.4511,34.06,-117.32
1.9234,34.08,-117.31
1.9375,34.08,-117.31
2.1139,34.07,-117.31
2.1125,34.07,-117.32
1.9926,34.08,-117.31
2.7002,34.05,-117.31
2.5187,34.04,-117.33
2.8281,34.03,-117.33
4.7344,34.04,-117.31
3.39,34.04,-117.31
1.6675,34.05,-117.3
3.4228,34.05,-117.3
4.5066,34.06,-117.29
5.1365,34.06,-117.28
4.6708,34.02,-117.32
4.7986,34.03,-117.33
3.9024,34.03,-117.32
5.0318,34.03,-117.31
5.7393,34.03,-117.31
5.2139,34.02,-117.31
4.1667,34.03,-117.29
0.9838,34.09,-117.27
1.4279,34.08,-117.27
2.45,34.08,-117.25
2.4432,34.07,-117.25
1.7206,34.07,-117.27
6.1986,34.04,-117.24
4.4472,34.04,-117.25
3.1607,34.05,-117.27
2.025,34.06,-117.27
1.9821,34.06,-117.25
3.0042,34.06,-117.25
7.978,34.04,-117.24
5.3366,34.04,-117.24
3.2604,34.06,-117.24
4.6445,34.15,-117.23
2.5625,34.14,-117.23
3.016,34.14,-117.24
4.6111,34.15,-117.24
6.0,34.15,-117.24
5.2591,34.14,-117.21
6.2516,34.15,-117.22
7.732,34.15,-117.2
3.1513,34.14,-117.2
5.159,34.14,-117.2
1.1522,34.13,-117.24
3.3534,34.13,-117.24
2.3848,34.12,-117.23
1.645,34.13,-117.23
2.7011,34.13,-117.22
3.4138,34.13,-117.2
2.809,34.12,-117.22
3.3445,34.13,-117.21
3.5,34.12,-117.2
2.1563,34.12,-117.24
2.2109,34.11,-117.24
2.5875,34.11,-117.23
2.1071,34.12,-117.23
2.0133,34.11,-117.23
2.3725,34.12,-117.22
2.0388,34.11,-117.22
3.6853,34.12,-117.21
3.2176,34.11,-117.21
3.4103,34.11,-117.21
4.0114,34.1,-117.19
3.0587,34.08,-117.21
3.2368,34.07,-117.22
5.4138,34.12,-117.17
3.2708,34.1,-117.12
6.2178,34.12,-117.17
3.2105,34.08,-117.18
2.6536,34.08,-117.19
4.5938,34.08,-117.19
3.3924,34.07,-117.18
2.1154,34.07,-117.18
2.9485,34.07,-117.18
1.3485,34.06,-117.18
2.1875,34.06,-117.18
1.4480000000000002,34.06,-117.19
2.189,34.07,-117.19
1.3021,34.06,-117.18
2.5643,34.06,-117.19
2.4943,34.05,-117.18
3.1801,34.05,-117.17
4.9125,34.04,-117.18
2.6129,34.05,-117.18
2.5143,34.05,-117.19
3.2188,34.05,-117.19
3.8816,34.05,-117.19
6.0715,34.04,-117.2
5.9915,34.04,-117.2
6.2917,34.04,-117.21
3.2131,34.05,-117.21
3.6875,34.04,-117.18
4.6806,34.03,-117.19
6.4962,34.03,-117.19
10.8634,34.03,-117.19
4.51,34.08,-117.16
3.0651,34.07,-117.17
4.875,34.08,-117.17
5.3526,34.07,-117.15
5.5875,34.07,-117.14
3.9741,34.06,-117.14
4.0658,34.06,-117.15
6.746,34.05,-117.14
5.0227,34.05,-117.15
6.0701,34.05,-117.16
4.2059,34.05,-117.17
7.5822,34.04,-117.15
2.8125,34.06,-117.16
1.8152,34.06,-117.16
7.2972,34.01,-117.14
6.5648,34.03,-117.15
6.1461,34.03,-117.15
6.3308,34.03,-117.17
4.0556,34.01,-117.09
2.5156,34.07,-117.09
1.3906,34.06,-117.12
4.9688,34.06,-117.13
2.8031,34.07,-117.13
3.0625,34.08,-117.08
4.8173,34.04,-117.12
1.9694,34.05,-117.07
4.2333,34.07,-117.03
4.2361,34.03,-117.02
4.1361,34.02,-117.03
4.7193,34.01,-117.01
7.2708,34.05,-116.98
2.29,34.04,-117.05
2.5172,34.03,-117.1
3.154,34.03,-117.08
3.3365,34.02,-117.08
2.6875,34.02,-117.06
2.5980000000000003,34.02,-117.05
2.1927,34.01,-117.05
1.4418,34.02,-117.04
1.3993,34.03,-117.05
1.5203,34.03,-117.06
3.0403,34.03,-117.03
2.7028,34.03,-117.04
2.5863,34.04,-117.04
3.4145,35.54,-117.29
2.3832,34.59,-117.37
3.599,34.44,-117.62
3.4695,34.42,-117.56
3.7361,34.41,-117.51
3.5167,34.45,-117.44
3.2277,34.47,-117.54
2.0184,34.66,-117.5
1.7567,34.59,-117.42
1.6838,34.58,-117.41
1.4196,34.58,-117.4
1.6047,34.58,-117.41
2.9479,34.55,-117.54
3.0357,34.54,-117.36
3.7252,34.37,-117.63
4.8623,34.34,-117.61
4.1083,34.28,-117.53
4.555,34.25,-117.55
2.825,34.91,-117.03
2.3077,34.9,-117.01
1.6515,34.9,-117.02
1.4318,34.9,-117.06
2.1056,34.9,-117.01
2.99,34.89,-117.0
2.7198,34.89,-117.01
2.8281,34.89,-117.02
3.175,34.89,-117.04
3.7065,34.89,-117.05
2.6576,34.44,-117.22
3.2794,34.46,-117.2
2.6827,34.46,-117.12
2.8021,34.43,-117.11
3.4183,34.39,-117.13
5.1112,34.49,-117.25
5.4201,34.49,-117.23
3.6333,34.49,-117.21
2.1781,34.5,-117.2
2.0136,34.49,-117.17
2.125,34.48,-117.15
2.7778,34.48,-117.18
3.205,34.48,-117.2
3.6646,34.48,-117.22
3.071,34.53,-117.26
4.6914,34.51,-117.25
5.5875,34.51,-117.23
5.086,34.51,-117.21
4.1333,34.53,-117.25
2.9072,34.54,-117.22
3.925,34.52,-117.2
3.4875,34.51,-117.17
3.8194,34.54,-117.18
1.2275,34.53,-117.3
1.06,34.54,-117.3
3.2596,34.54,-117.3
2.6125,34.53,-117.31
0.8246,34.55,-117.32
3.125,34.54,-117.32
3.0943,34.53,-117.33
2.3617,34.51,-117.34
3.375,34.5,-117.35
3.2941,34.49,-117.34
3.9792,34.48,-117.36
3.1635,34.52,-117.3
2.8929,34.51,-117.32
2.0243,34.51,-117.31
3.0181,34.51,-117.28
2.1111,34.5,-117.31
1.6232,34.49,-117.32
3.3871,34.49,-117.29
3.0204,34.48,-117.32
6.0296,34.5,-117.27
4.7361,34.49,-117.27
3.662,34.48,-117.27
4.1933,34.48,-117.26
5.3733,34.5,-117.27
2.1875,34.41,-117.25
2.9934,34.41,-117.28
1.5758,34.41,-117.29
3.6615,34.39,-117.3
3.3438,34.4,-117.27
4.2224,34.39,-117.27
5.0198,34.35,-117.31
1.5288,34.41,-117.31
4.2891,34.41,-117.32
3.7478,34.41,-117.33
3.4038,34.39,-117.34
3.7917,34.39,-117.31
3.5696,34.38,-117.39
2.7917,34.46,-117.3
3.6007,34.44,-117.31
1.6784,34.43,-117.31
3.1821,34.44,-117.35
4.2414,34.44,-117.38
3.1505,34.46,-117.34
3.2077,34.42,-117.27
3.3368,34.43,-117.26
3.2215,34.45,-117.27
2.8594,34.89,-116.72
3.4028,35.55,-115.93
2.5333,35.23,-115.75
2.5391,34.91,-115.53
2.0,34.85,-116.51
2.7138,35.43,-116.57
2.2612,34.45,-116.14
2.6618,34.1,-116.32
3.7292,34.13,-116.27
1.6063,34.13,-116.31
1.5491,34.13,-116.35
1.69,34.14,-116.32
1.5489,34.15,-116.33
2.182,34.18,-116.29
1.6136,34.23,-116.62
1.0568,34.52,-116.73
1.3811,34.45,-116.51
2.5405,34.06,-116.56
2.8929,34.16,-116.44
2.0674,34.2,-116.38
1.9779,34.15,-116.39
1.5823,34.12,-116.44
1.9375,34.07,-116.47
2.4828,34.1,-116.43
3.2723,34.09,-116.4
2.6739,34.12,-116.4
4.1458,34.1,-116.38
2.2083,34.21,-116.22
1.875,34.22,-116.14
1.3371,34.2,-116.06
2.2466,34.15,-116.06
2.6111,34.15,-116.09
3.0139,34.14,-116.15
3.125,34.12,-116.05
4.3021,34.18,-116.02
1.3571,34.2,-115.85
1.3333,34.22,-115.52
2.125,34.12,-116.0
1.625,34.55,-114.94
1.82,34.4,-114.47
1.4936,34.19,-114.31
1.7083,34.83,-114.59
1.6991,34.89,-114.65
2.1908,34.83,-114.6
2.1571,34.84,-114.61
3.212,34.83,-114.61
1.7062,34.83,-114.64
4.2386,34.28,-117.36
3.3672,34.26,-117.28
2.7663,34.25,-117.31
1.9265,34.24,-117.32
3.5625,34.24,-117.3
5.2185,34.24,-117.28
2.875,34.24,-117.27
4.5536,34.24,-117.26
3.7708,34.23,-117.27
2.5446,34.26,-117.16
1.875,34.3,-117.18
7.1997,34.28,-117.17
5.2146,34.27,-117.19
5.7421,34.28,-117.21
6.2233,34.26,-117.2
4.9716,34.26,-117.22
3.0434,34.24,-117.2
3.5625,34.25,-117.17
5.0,34.22,-117.21
3.9375,34.24,-117.07
5.2563,34.24,-117.13
7.2371,34.22,-117.15
4.5972,34.21,-117.12
4.5268,34.21,-117.1
4.0,34.22,-117.09
2.712,34.17,-117.06
5.5762,34.17,-117.13
1.998,34.24,-116.94
1.6336,34.24,-116.91
3.5288,34.25,-116.9
4.6394,34.24,-116.88
4.9643,34.25,-116.88
3.9688,34.24,-116.87
3.1324,34.24,-116.86
5.4618,34.23,-116.86
3.5104,34.3,-116.99
4.4063,34.27,-116.89
4.0556,34.31,-116.86
2.4308,34.26,-116.85
2.6094,34.26,-116.85
4.0132,34.25,-116.85
2.7375,34.25,-116.83
2.5147,34.24,-116.82
2.8214,34.29,-116.76
2.6071,34.23,-116.76
4.0333,34.13,-116.98
4.8958,34.07,-116.98
3.9028,34.08,-116.88
0.536,34.14,-116.76
1.6875,34.19,-116.88
3.4912,34.85,-117.46
2.6477,35.13,-117.28
2.6587,34.98,-116.85
1.8158,34.75,-117.14
1.8958,34.68,-117.28
3.5987,34.87,-117.06
2.3373,34.88,-117.13
3.099,34.83,-117.15
2.1522,34.94,-117.19
2.7305,34.9,-117.16
3.6343,34.96,-117.08
3.9934,34.94,-116.96
3.474,34.89,-116.99
3.1528,34.88,-116.99
3.6091,34.87,-117.0
3.0313,34.88,-117.02
3.9464,34.87,-117.03
1.6667,34.83,-116.96
0.4999,34.69,-116.9
3.5507,34.59,-117.24
1.2548,34.57,-117.29
3.1917,34.57,-117.1
1.4,34.52,-116.9
2.1339,34.4,-116.94
4.7396,32.76,-117.18
5.392,32.75,-117.18
8.603,32.75,-117.18
8.1548,32.75,-117.19
6.1309,32.75,-117.19
5.7914,32.76,-117.19
2.7266,32.76,-117.17
3.654,32.75,-117.17
2.5288,32.74,-117.18
2.7222,32.75,-117.18
3.0726,32.75,-117.17
2.9705,32.75,-117.16
1.9637,32.75,-117.16
2.6042,32.74,-117.16
3.06,32.74,-117.16
3.1921,32.74,-117.16
2.1532,32.75,-117.17
2.9112,32.75,-117.16
2.2687,32.75,-117.16
3.4196,32.76,-117.15
3.0445,32.76,-117.15
2.6518,32.76,-117.15
2.75,32.76,-117.15
2.465,32.75,-117.15
2.6181,32.75,-117.15
2.6742,32.75,-117.15
2.2578,32.74,-117.15
3.0259,32.74,-117.15
2.6818,32.75,-117.14
3.125,32.74,-117.14
2.5553,32.74,-117.14
2.2813,32.75,-117.14
2.4828,32.75,-117.14
2.7852,32.75,-117.14
1.0353,32.75,-117.14
2.1937,32.75,-117.14
2.4167,32.75,-117.14
2.694,32.76,-117.14
2.6777,32.76,-117.14
2.1727,32.76,-117.14
2.0792,32.76,-117.14
2.8281,32.77,-117.13
2.1094,32.76,-117.13
2.375,32.76,-117.13
1.9392,32.76,-117.13
2.6333,32.76,-117.13
2.1563,32.76,-117.13
2.1273,32.76,-117.14
2.2264,32.75,-117.13
1.95,32.75,-117.13
2.1292,32.75,-117.13
2.5872,32.75,-117.13
3.0,32.75,-117.13
3.6852,32.74,-117.13
2.693,32.75,-117.13
2.4394,32.75,-117.12
3.2708,32.74,-117.12
3.79,32.74,-117.12
2.2599,32.75,-117.13
2.1394,32.75,-117.12
1.9886,32.75,-117.12
2.3261,32.75,-117.12
1.64,32.75,-117.12
2.1597,32.76,-117.12
2.4297,32.76,-117.12
2.3594,32.76,-117.12
2.4821,32.76,-117.12
2.2409,32.76,-117.11
1.9152,32.76,-117.12
2.0673,32.76,-117.12
2.5991,32.76,-117.12
2.0139,32.76,-117.12
2.1856,32.76,-117.12
2.5952,32.77,-117.11
3.6705,32.77,-117.11
2.7928,32.77,-117.12
3.125,32.77,-117.12
6.6053,32.77,-117.11
4.3875,32.77,-117.11
5.7768,32.77,-117.1
4.2813,32.76,-117.1
3.125,32.77,-117.09
3.5481,32.76,-117.09
3.5529,32.76,-117.09
3.3854,32.76,-117.11
2.875,32.76,-117.1
1.9799,32.76,-117.11
2.2604,32.76,-117.11
2.0852,32.76,-117.11
1.4375,32.75,-117.1
1.3448,32.75,-117.1
2.05,32.75,-117.11
1.6896,32.75,-117.11
1.7696,32.75,-117.11
2.2287,32.76,-117.09
1.5517,32.76,-117.09
2.9286,32.76,-117.1
1.6444,32.75,-117.1
1.4828,32.75,-117.1
2.0036,32.75,-117.1
1.0617,32.75,-117.1
1.7446,32.75,-117.1
2.4219,32.75,-117.11
2.0893,32.75,-117.11
2.113,32.75,-117.11
2.1767,32.75,-117.12
1.6102,32.74,-117.1
2.2,32.74,-117.11
2.4524,32.74,-117.11
3.2422,32.74,-117.11
2.3269,32.73,-117.11
2.2375,32.73,-117.1
3.8355,32.73,-117.11
3.8864,32.73,-117.11
1.6034,32.75,-117.09
2.32,32.74,-117.09
1.6747,32.74,-117.1
2.3641,32.74,-117.1
1.4886,32.75,-117.1
1.5029,32.75,-117.08
1.2347,32.75,-117.08
2.5101,32.75,-117.08
1.875,32.75,-117.09
1.2286,32.75,-117.09
1.6789,32.75,-117.09
1.5208,32.76,-117.09
1.7391,32.76,-117.08
2.3886,32.76,-117.07
2.3148,32.75,-117.07
2.3824,32.75,-117.07
3.3026,32.75,-117.07
3.0208,32.75,-117.06
3.1719,32.74,-117.05
2.6629,32.74,-117.07
2.5583,32.75,-117.07
2.0077,32.75,-117.08
1.8103,32.74,-117.08
1.6318,32.75,-117.09
2.1757,32.74,-117.09
3.5078,32.74,-117.08
3.6974,32.73,-117.08
2.7661,32.74,-117.07
2.3812,32.74,-117.08
3.6125,32.73,-117.08
1.4254,32.73,-117.08
2.6452,32.73,-117.07
1.6815,32.78,-117.07
3.0875,32.77,-117.09
6.1628,32.77,-117.08
3.5446,32.77,-117.07
4.3529,32.77,-117.07
2.5125,32.76,-117.07
2.7778,32.77,-117.08
3.0833,32.76,-117.08
2.5909,32.76,-117.09
1.7743,32.76,-117.08
2.7826,32.77,-117.04
1.8899,32.77,-117.05
1.7951,32.77,-117.06
2.0284,32.77,-117.06
2.65,32.77,-117.07
3.0755,32.77,-117.06
2.8097,32.77,-117.05
2.3015,32.76,-117.06
3.2188,32.76,-117.06
3.25,32.76,-117.05
2.965,32.76,-117.06
1.7452,32.76,-117.06
3.8233,32.75,-117.05
2.2308,32.75,-117.06
3.0938,32.75,-117.05
4.6875,32.72,-117.07
3.0446,32.72,-117.08
2.5682,32.71,-117.07
3.7891,32.73,-117.06
3.1923,32.72,-117.06
3.4107,32.72,-117.05
2.8964,32.71,-117.06
2.2454,32.71,-117.07
3.1786,32.7,-117.08
2.875,32.7,-117.08
2.4135,32.7,-117.08
3.8194,32.71,-117.06
3.8687,32.71,-117.06
1.4821,32.71,-117.08
2.8372,32.71,-117.07
4.1645,32.7,-117.07
4.0921,32.69,-117.07
4.112,32.7,-117.06
3.57,32.71,-117.04
3.2986,32.71,-117.05
3.2596,32.71,-117.03
3.25,32.71,-117.03
3.7366,32.71,-117.02
4.1837,32.7,-117.02
5.1769,32.7,-117.02
3.5388,32.71,-117.02
3.5341,32.7,-117.01
5.3908,32.69,-117.05
4.8875,32.69,-117.06
4.4375,32.69,-117.06
5.1305,32.69,-117.06
2.2866,32.7,-117.03
3.5437,32.69,-117.04
4.419,32.7,-117.04
5.0827,32.68,-117.07
2.85,32.68,-117.06
2.0959,32.68,-117.06
3.625,32.69,-117.05
2.375,32.68,-117.06
4.0505,32.67,-117.06
