,Longitude,Latitude,MedInc
11371,-117.98,33.71,4.8611
11372,-117.96,33.68,6.0905
11373,-117.97,33.68,4.6452
11374,-117.96,33.68,4.7656
11375,-117.96,33.68,2.3674
11376,-117.96,33.68,4.25
11377,-117.97,33.68,5.7301
11378,-117.95,33.69,4.875
11379,-117.95,33.68,5.0287
11380,-117.95,33.68,5.5312
11381,-117.95,33.68,3.6364
11382,-117.95,33.67,3.0417
11383,-117.95,33.67,8.289
11384,-117.95,33.66,6.8226
11385,-117.95,33.66,7.3719
11386,-117.98,33.65,3.7315
11387,-117.98,33.65,4.2159
11388,-117.98,33.65,6.5501
11389,-117.98,33.64,3.8187
11390,-117.97,33.74,4.2566
11391,-117.97,33.74,3.599
11392,-117.97,33.73,5.7121
11393,-117.97,33.73,5.0875
11394,-117.96,33.74,4.1484
11395,-117.96,33.73,6.6324
11396,-117.97,33.73,7.2845
11397,-117.97,33.72,5.4286
11398,-117.95,33.72,5.9582
11399,-117.96,33.72,6.8645
11400,-117.93,33.73,6.7919
11401,-117.93,33.72,7.6709
11402,-117.92,33.73,4.4728
11403,-117.92,33.73,3.9929
11404,-117.92,33.72,5.5501
11405,-117.96,33.71,5.5702
11406,-117.95,33.71,3.4133
11407,-117.96,33.71,4.5962
11408,-117.95,33.71,6.1092
11409,-117.94,33.71,5.9449
11410,-117.93,33.71,4.1366
11411,-117.94,33.7,6.1181
11412,-117.95,33.69,6.9261
11413,-117.95,33.7,5.343
11414,-117.98,33.69,7.0907
11415,-117.97,33.69,6.799
11416,-117.98,33.7,7.8195
11417,-117.96,33.7,5.3428
11418,-117.96,33.7,4.725
11419,-117.96,33.69,6.091
11420,-117.96,33.69,7.7313
11421,-117.98,33.7,6.3749
11422,-117.98,33.71,5.6825
11423,-117.97,33.71,5.3737
11424,-117.97,33.71,5.8195
11425,-117.99,33.7,4.0345
11426,-117.98,33.7,4.4148
11427,-117.99,33.69,3.7479
11428,-117.98,33.69,5.7117
11429,-117.97,33.67,5.6765
11430,-117.97,33.66,5.8541
11431,-117.96,33.67,7.0173
11432,-117.96,33.66,7.5699
11433,-117.96,33.65,7.0151
11434,-117.97,33.65,5.3674
11435,-117.97,33.63,6.1572
11436,-117.96,33.65,5.7395
11437,-117.96,33.65,7.8453
11438,-117.96,33.65,4.0229
11439,-117.98,33.61,6.8939
11440,-117.97,33.73,6.2984
11441,-117.98,33.73,3.4679
11442,-117.98,33.72,6.0494
11443,-117.98,33.72,5.2655
11444,-117.98,33.67,5.8252
11445,-117.98,33.66,6.1624
11446,-117.97,33.67,6.979
11447,-117.97,33.66,2.8061
11448,-117.98,33.68,7.3982
11449,-117.98,33.68,6.2473
11450,-117.98,33.68,6.8039
11451,-117.97,33.68,7.3731
11452,-117.97,33.68,5.5105
11453,-118.01,33.67,5.888
11454,-118.01,33.67,5.041
11455,-118.01,33.66,4.355
11456,-118.0,33.66,4.2289
11457,-118.02,33.65,2.8352
11458,-117.99,33.68,4.7245
11459,-117.99,33.68,3.5848
11460,-117.99,33.67,4.2165
11461,-117.99,33.68,3.4899
11462,-117.99,33.67,4.625
11463,-117.99,33.67,4.0385
11464,-117.99,33.67,3.5859
11465,-118.0,33.66,3.2353
11466,-117.99,33.66,4.6591
11467,-117.99,33.66,3.0625
11468,-118.02,33.62,4.3409
11469,-118.05,33.65,10.1154
11470,-118.0,33.68,6.4858
11471,-118.0,33.67,4.8125
11472,-118.0,33.71,4.0121
11473,-117.99,33.71,2.7614
11474,-117.99,33.71,2.7865
11475,-118.02,33.71,5.3886
11476,-118.02,33.7,6.3047
11477,-118.02,33.72,4.4453
11478,-118.01,33.73,6.7418
11479,-118.02,33.73,5.1384
11480,-118.03,33.72,5.162999999999999
11481,-118.04,33.72,4.6649
11482,-117.99,33.73,3.8365
11483,-118.0,33.73,6.7395
11484,-117.99,33.73,3.1912
11485,-117.99,33.72,5.5514
11486,-117.99,33.72,4.2875
11487,-117.99,33.72,3.628
11488,-118.01,33.71,4.7515
11489,-118.01,33.7,7.247999999999999
11490,-118.01,33.69,11.5199
11491,-117.99,33.7,4.625
11492,-117.99,33.69,5.3259
11493,-117.99,33.69,1.6705
11494,-118.02,33.71,5.8623
11495,-118.03,33.7,7.7854
11496,-118.03,33.71,6.0
11497,-118.07,33.67,9.5268
11498,-118.04,33.72,4.7821
11499,-118.05,33.72,4.1862
11500,-118.04,33.72,4.0238
11501,-118.09,33.7,5.882999999999999
11502,-118.04,33.71,6.0102
11503,-118.09,33.75,6.6188
11504,-118.1,33.74,4.7773
11505,-118.11,33.75,5.4011
11506,-118.11,33.74,4.8482
11507,-118.09,33.74,4.6369
11508,-118.11,33.75,5.0926
11509,-118.1,33.74,4.537
11510,-118.1,33.74,4.6528
11511,-118.11,33.73,5.0476
11512,-118.1,33.74,4.2287
11513,-118.07,33.72,4.9044
11514,-118.07,33.72,5.1824
11515,-118.09,33.71,8.7397
11516,-118.06,33.72,5.7704
11517,-118.05,33.71,8.8281
11518,-118.06,33.72,9.8177
11519,-118.07,33.73,9.8346
11520,-118.06,33.72,15.0001
11521,-118.06,33.73,10.5424
11522,-118.08,33.72,7.1673
11523,-118.05,33.73,5.0699
11524,-118.05,33.72,5.2589
11525,-118.05,33.72,3.8038
11526,-118.09,33.77,1.8015
11527,-118.08,33.77,2.1944
11528,-118.08,33.77,2.2708
11529,-118.08,33.77,1.9074
11530,-118.08,33.76,1.4617
11531,-118.09,33.76,1.808
11532,-118.09,33.77,1.7675
11533,-118.08,33.76,1.6111
11534,-118.08,33.76,1.2813
11535,-118.08,33.76,2.0952
11536,-118.09,33.77,1.7208
11537,-118.0,33.76,2.925
11538,-118.01,33.75,4.525
11539,-118.0,33.75,2.7589
11540,-118.0,33.74,6.394
11541,-118.02,33.76,4.25
11542,-118.02,33.75,5.7157
11543,-118.03,33.76,5.742000000000001
11544,-118.04,33.76,7.0879
11545,-118.04,33.75,5.2001
11546,-118.04,33.74,5.3559
11547,-118.02,33.74,6.127999999999999
11548,-118.02,33.73,5.5599
11549,-118.01,33.74,6.0609
11550,-117.98,33.75,3.8158
11551,-117.98,33.75,3.3438
11552,-117.99,33.75,3.0909
11553,-117.98,33.74,4.7404
11554,-117.99,33.74,4.506
11555,-117.98,33.74,4.4261
11556,-117.99,33.73,4.375
11557,-117.98,33.73,6.6539
11558,-117.99,33.77,3.1902
11559,-117.98,33.76,4.0194
11560,-117.99,33.76,3.369
11561,-117.99,33.76,1.9439
11562,-117.99,33.75,3.3125
11563,-117.98,33.76,2.1375
11564,-117.98,33.76,4.4545
11565,-117.98,33.75,5.1345
11566,-118.02,33.77,5.1507
11567,-118.02,33.77,5.0091
11568,-118.02,33.76,3.6289
11569,-118.01,33.77,5.422000000000001
11570,-118.01,33.77,5.8362
11571,-118.01,33.76,3.9855
11572,-118.01,33.76,2.2981
11573,-118.0,33.77,3.4327
11574,-118.0,33.76,3.0263
11575,-118.0,33.77,3.5139
11576,-118.0,33.76,2.9083
11577,-118.0,33.76,3.0625
11578,-118.03,33.77,3.0
11579,-118.02,33.77,5.2077
11580,-118.03,33.77,5.635
11581,-118.03,33.77,5.8053
11582,-118.03,33.76,5.0866
11583,-118.04,33.76,7.1572
11584,-118.03,33.79,5.8914
11585,-118.03,33.79,4.1548
11586,-118.01,33.79,5.4372
11587,-118.02,33.78,5.5446
11588,-118.01,33.78,5.9357
11589,-118.03,33.78,5.1061
11590,-118.01,33.78,6.0
11591,-118.03,33.78,6.6453
11592,-118.04,33.78,5.8426
11593,-118.04,33.78,5.7705
11594,-118.08,33.8,6.0553
11595,-118.07,33.8,7.1221
11596,-118.08,33.79,7.6144
11597,-118.09,33.78,6.6137
11598,-118.07,33.79,5.8283
11599,-118.09,33.79,6.6312
11600,-118.08,33.78,5.5767
11601,-118.08,33.78,6.9324
11602,-118.08,33.78,5.0102
11603,-118.02,33.79,6.1142
11604,-118.01,33.79,5.7837
11605,-118.02,33.8,5.875
11606,-118.02,33.8,8.4952
11607,-118.01,33.8,5.32
11608,-118.05,33.78,8.7015
11609,-118.05,33.78,6.0
11610,-118.05,33.78,6.6264
11611,-118.06,33.78,7.3463
11612,-118.04,33.8,5.0261
11613,-118.06,33.8,4.8
11614,-118.07,33.79,6.4288
11615,-118.06,33.8,4.1379
11616,-118.06,33.8,3.6217
11617,-118.07,33.8,3.6442
11618,-118.05,33.79,3.2465
11619,-118.04,33.84,4.5395
11620,-118.05,33.84,6.983
11621,-118.04,33.83,4.6681
11622,-118.04,33.82,5.843999999999999
11623,-118.04,33.83,4.055
11624,-118.05,33.82,5.122999999999999
11625,-118.06,33.82,4.5833
11626,-118.06,33.81,5.4216
11627,-118.07,33.81,8.5407
11628,-118.07,33.8,3.8792
11629,-118.08,33.81,3.3155
11630,-118.03,33.82,5.6093
11631,-118.03,33.82,3.6815
11632,-118.03,33.82,6.0162
11633,-118.02,33.82,4.7466
11634,-118.02,33.83,3.2933
11635,-118.03,33.83,4.225
11636,-118.03,33.83,4.625
11637,-118.03,33.83,3.175
11638,-118.06,33.83,4.53
11639,-118.05,33.83,5.7018
11640,-118.06,33.83,4.88
11641,-118.05,33.82,8.6123
11642,-118.06,33.83,3.8512
11643,-118.06,33.82,4.6458
11644,-118.04,33.81,5.8527
11645,-118.04,33.81,5.6846
11646,-118.05,33.81,5.2542
11647,-118.03,33.81,5.7089
11648,-118.03,33.86,4.535
11649,-118.04,33.85,5.6094
11650,-118.04,33.85,5.777
11651,-118.05,33.85,6.1737
11652,-118.04,33.85,7.5057
11653,-118.03,33.85,3.8426
11654,-118.01,33.83,4.9803
11655,-118.01,33.84,3.9628
11656,-118.03,33.84,4.0156
11657,-118.02,33.83,3.1497
11658,-118.02,33.82,3.7885
11659,-118.01,33.82,4.1591
11660,-118.01,33.81,4.4583
11661,-118.02,33.81,5.1155
11662,-118.02,33.86,5.6677
11663,-118.02,33.85,5.3416
11664,-118.03,33.85,4.0865
11665,-118.03,33.85,3.9156
11666,-118.01,33.85,3.8864
11667,-118.01,33.85,4.6326
11668,-118.0,33.85,4.5083
11669,-118.01,33.86,3.4306
11670,-118.01,33.84,4.5
11671,-118.01,33.84,5.1775
11672,-118.02,33.84,4.4821
11673,-118.03,33.84,5.4746
11674,-117.99,33.86,3.4167
11675,-117.99,33.85,4.9777
11676,-118.0,33.85,4.0455
11677,-118.0,33.86,3.875
11678,-117.99,33.85,5.2548
11679,-117.99,33.84,5.103
11680,-118.0,33.84,4.0039
11681,-118.0,33.84,2.8169
11682,-118.01,33.87,3.139
11683,-117.99,33.86,3.0252
11684,-118.0,33.88,4.7083
11685,-118.01,33.88,3.369
11686,-117.99,33.88,4.2422
11687,-117.99,33.88,3.9559
11688,-118.0,33.88,2.735
11689,-117.99,33.87,3.1205
11690,-118.0,33.87,2.95
11691,-117.99,33.87,3.0147
11692,-117.99,33.87,3.59
11693,-117.99,33.86,2.9
11694,-117.98,33.89,7.1425
11695,-117.99,33.88,6.6704
11696,-117.99,33.89,4.5033
11697,-117.99,33.89,8.5621
11698,-117.97,33.89,5.1315
11699,-117.97,33.89,2.8649
11700,-117.97,33.88,5.0731
11701,-117.97,33.88,6.2427
11702,-117.97,33.89,9.0683
11703,-117.97,33.88,6.0394
11704,-117.97,33.89,10.2252
11705,-120.1,39.17,1.7083
11706,-120.06,39.09,2.1987
11707,-120.06,39.15,1.1912
11708,-120.2,39.12,4.1316
11709,-120.18,39.14,3.0375
11710,-120.16,39.14,3.9722
11711,-120.18,39.17,3.6563
11712,-120.15,39.17,2.9125
11713,-120.15,39.15,5.75
11714,-120.15,39.2,4.1016
11715,-120.12,39.18,3.5667
11716,-120.1,39.19,5.5456
11717,-120.1,39.19,3.9375
11718,-120.1,39.2,3.087
11719,-120.11,39.21,4.5795
11720,-120.11,39.24,3.1193
11721,-120.08,39.23,4.8182
11722,-120.07,39.24,4.962
11723,-120.06,39.25,3.01
11724,-120.04,39.24,2.65
11725,-120.04,39.27,4.1364
11726,-120.02,39.24,1.7609
11727,-120.02,39.24,3.0057
11728,-120.02,39.24,1.8269
11729,-120.01,39.26,2.6023
11730,-120.91,38.98,3.653
11731,-120.81,39.02,2.8155
11732,-120.69,39.12,2.2917
11733,-120.83,39.02,2.6319
11734,-121.06,38.91,2.5373
11735,-121.08,38.9,2.4273
11736,-121.06,38.88,4.2917
11737,-121.08,38.89,2.6701
11738,-121.07,38.9,1.7375
11739,-121.15,38.89,5.2903
11740,-121.12,38.86,3.3802
11741,-121.13,38.87,3.0917
11742,-121.15,38.91,4.2723
11743,-121.08,38.85,6.0
11744,-121.16,38.74,5.1721
11745,-121.14,38.77,6.4789
11746,-121.16,38.75,8.4882
11747,-121.14,38.84,4.2143
11748,-121.14,38.82,5.07
11749,-121.15,38.8,4.1685
11750,-121.18,38.78,6.1642
11751,-121.18,38.8,5.1857
11752,-121.21,38.76,3.1583
11753,-121.21,38.75,4.3962
11754,-121.17,38.76,6.5322
11755,-121.2,38.73,7.7499
11756,-121.18,38.73,6.0302
11757,-121.18,38.75,4.7941
11758,-121.24,38.75,5.4896
11759,-121.24,38.72,4.9
11760,-121.27,38.74,2.6065
11761,-121.26,38.73,5.3451
11762,-121.26,38.74,3.3941
11763,-121.28,38.73,5.419
11764,-121.27,38.72,6.0804
11765,-121.25,38.72,4.485
11766,-121.27,38.75,2.5083
11767,-121.28,38.74,4.05
11768,-121.3,38.73,3.6455
11769,-121.36,38.73,3.141
11770,-121.32,38.74,4.3897
11771,-121.31,38.75,4.0519
11772,-121.3,38.75,2.655
11773,-121.28,38.75,2.108
11774,-121.3,38.74,2.3611
11775,-121.33,38.77,4.2259
11776,-121.28,38.76,2.1366
11777,-121.27,38.75,2.7188
11778,-121.29,38.76,6.0097
11779,-121.28,38.77,5.8718
11780,-121.28,38.8,3.816
11781,-121.24,38.78,3.5288
11782,-121.24,38.78,0.8691
11783,-121.23,38.78,2.0807
11784,-121.22,38.78,6.3914
11785,-121.24,38.82,5.4498
11786,-121.25,38.8,5.5205
11787,-121.24,38.79,3.7904
11788,-121.24,38.79,3.1875
11789,-121.23,38.79,2.2292
11790,-121.22,38.8,3.5265
11791,-121.19,38.87,6.0
11792,-121.21,38.83,3.5607
11793,-121.19,38.85,4.4085
11794,-121.18,38.83,2.9484
11795,-121.39,38.85,4.0862
11796,-121.3,39.0,4.0282
11797,-121.31,38.97,2.7083
11798,-121.22,38.92,4.4958
11799,-121.27,38.87,4.4769
11800,-121.29,38.9,3.1691
11801,-121.28,38.9,2.7656
11802,-121.29,38.89,3.3889
11803,-121.3,38.89,3.4706
11804,-121.3,38.89,2.9866
11805,-121.32,38.89,2.8194
11806,-121.14,38.92,4.6771
11807,-121.1,38.92,3.0321
11808,-121.11,38.91,4.0679
11809,-121.1,38.94,1.0179
11810,-121.07,38.92,4.515
11811,-121.05,38.92,3.3021
11812,-121.15,39.0,4.3553
11813,-121.19,38.95,4.5129
11814,-121.11,38.95,1.8238
11815,-121.1,38.95,2.1287
11816,-121.06,38.98,4.7019
11817,-121.05,38.97,4.8214
11818,-121.09,38.97,5.2536
11819,-121.1,39.0,5.0126
11820,-121.08,38.95,2.7463
11821,-121.08,38.93,2.4278
11822,-121.07,38.94,4.7143
11823,-121.04,38.95,2.75
11824,-120.99,39.04,2.3696
11825,-120.98,38.99,3.6354
11826,-121.04,39.0,4.8051
11827,-121.02,39.01,3.9734
11828,-121.0,39.0,10.9891
11829,-120.87,39.18,3.9196
11830,-120.87,39.15,2.8603
11831,-120.58,39.27,3.0147
11832,-120.33,39.3,3.0
11833,-120.18,39.28,4.0819
11834,-120.22,39.2,3.3699
11835,-120.96,39.12,2.5326
11836,-120.98,39.08,3.0403
11837,-120.94,39.05,3.1972
11838,-120.98,39.93,1.8914
11839,-120.95,39.93,2.8125
11840,-120.93,39.9,2.0221
11841,-120.9,39.93,2.8812
11842,-120.9,39.95,3.5417
11843,-120.93,39.96,2.9559
11844,-120.92,40.02,2.6458
11845,-120.74,39.9,2.2656
11846,-120.57,39.78,2.1216
11847,-120.66,39.72,2.2019
11848,-120.74,39.82,3.9583
11849,-121.0,39.75,2.5893
11850,-121.14,39.86,2.2101
11851,-120.53,39.79,2.5156
11852,-120.48,39.78,2.375
11853,-120.45,39.8,1.7829
11854,-120.46,39.83,2.2717
11855,-120.38,39.82,2.1667
11856,-120.15,39.8,3.0625
11857,-120.94,40.17,2.2132
11858,-120.91,40.08,2.2067
11859,-120.94,40.14,1.5774
11860,-121.23,40.01,1.625
11861,-120.71,40.13,2.9554
11862,-121.25,40.27,2.625
11863,-121.24,40.31,3.5962
11864,-121.23,40.29,2.1524
11865,-121.19,40.23,5.8453
11866,-121.08,40.19,1.6944
11867,-121.06,40.23,3.4844
11868,-121.09,40.3,3.6477
11869,-121.14,40.29,1.6875
11870,-121.15,40.25,3.3462
11871,-117.35,34.0,2.5469
11872,-117.36,33.99,2.9688
11873,-117.37,34.0,2.4306
11874,-117.37,34.0,3.025
11875,-117.36,34.0,3.3622
11876,-117.37,34.01,3.6415
11877,-117.38,34.0,3.3687
11878,-117.38,33.99,2.7054
11879,-117.38,33.98,2.0284
11880,-117.39,33.98,3.145
11881,-117.41,33.97,3.0694
11882,-117.37,33.98,2.1151
11883,-117.38,33.97,1.6389
11884,-117.38,33.98,2.1528
11885,-117.37,33.98,1.1194
11886,-117.37,33.99,1.685
11887,-117.36,33.98,2.0436
11888,-117.37,33.97,2.5804
11889,-117.37,33.97,1.4514
11890,-117.37,33.97,1.95
11891,-117.37,33.98,2.025
11892,-117.35,33.99,2.6071
11893,-117.35,33.98,1.6943
11894,-117.35,33.97,3.024
11895,-117.36,33.97,2.7596
11896,-117.36,33.98,2.4667
11897,-117.37,33.96,7.2519
11898,-117.35,33.96,8.2405
11899,-117.35,33.95,7.6632
11900,-117.37,33.94,6.6635
11901,-117.36,33.92,8.5326
11902,-117.39,33.97,4.3176
11903,-117.38,33.97,2.6895
11904,-117.39,33.96,3.2917
11905,-117.4,33.96,3.575
11906,-117.39,33.97,3.4044
11907,-117.4,33.97,5.0194
11908,-117.4,33.97,3.8618
11909,-117.41,33.96,2.3798
11910,-117.41,33.96,3.864
11911,-117.41,33.97,4.337
11912,-117.44,33.96,12.5381
11913,-117.43,33.96,3.8682
11914,-117.44,33.95,3.7344
11915,-117.4,33.95,3.1384
11916,-117.4,33.95,2.4408
11917,-117.41,33.95,2.9583
11918,-117.41,33.95,3.0542
11919,-117.42,33.95,2.8173
11920,-117.42,33.96,2.7452
11921,-117.41,33.96,3.0208
11922,-117.38,33.96,3.4491
11923,-117.39,33.95,3.1667
11924,-117.39,33.95,4.125
11925,-117.4,33.95,1.1601
11926,-117.39,33.96,4.0833
11927,-117.37,33.95,4.3542
11928,-117.37,33.94,4.0966
11929,-117.38,33.94,4.0625
11930,-117.39,33.93,4.8333
11931,-117.39,33.95,3.7109
11932,-117.4,33.94,3.0509
11933,-117.4,33.93,2.2222
11934,-117.41,33.93,4.0156
11935,-117.4,33.94,3.5865
11936,-117.4,33.94,3.1458
11937,-117.41,33.94,2.87
11938,-117.41,33.94,3.25
11939,-117.42,33.93,3.1795
11940,-117.41,33.94,2.4435
11941,-117.42,33.94,3.5403
11942,-117.42,33.94,4.1528
11943,-117.43,33.95,4.0526
11944,-117.43,33.93,4.5122
11945,-117.43,33.93,2.1865
11946,-117.43,33.93,2.4922
11947,-117.44,33.93,4.6327
11948,-117.45,33.94,2.1023
11949,-117.44,33.94,3.9118
11950,-117.44,33.94,3.9128
11951,-117.44,33.94,4.1776
11952,-117.44,33.93,4.375
11953,-117.45,33.93,3.2731
11954,-117.44,33.92,3.0437
11955,-117.45,33.91,3.7333
11956,-117.45,33.92,2.2548
11957,-117.39,33.92,2.3851
11958,-117.4,33.9,3.6667
11959,-117.44,33.9,4.2788
11960,-117.43,33.91,4.3222
11961,-117.42,33.89,7.7197
11962,-117.4,34.01,2.7083
11963,-117.41,34.01,2.6442
11964,-117.43,34.02,3.05
11965,-117.42,34.02,4.2321
11966,-117.4,34.0,1.6955
11967,-117.4,34.0,2.0742
11968,-117.41,34.0,1.9052
11969,-117.43,33.98,4.2589
11970,-117.42,33.98,3.0606
11971,-117.45,34.01,2.76
11972,-117.43,34.01,3.0909
11973,-117.41,34.0,1.4719
11974,-117.42,34.0,3.016
11975,-117.43,33.99,4.566
11976,-117.44,33.99,4.5625
11977,-117.5,34.0,4.4063
11978,-117.49,33.99,4.84
11979,-117.48,33.98,3.3966
11980,-117.49,33.98,4.8371
11981,-117.5,33.98,4.2099
11982,-117.47,33.98,4.9886
11983,-117.48,34.01,4.369
11984,-117.49,34.02,3.6711
11985,-117.49,34.02,4.4545
11986,-117.51,34.02,2.1764
11987,-117.48,34.0,3.8529
11988,-117.51,34.0,3.2067
11989,-117.52,33.99,5.2759
11990,-117.53,33.97,3.8906
11991,-117.53,33.97,4.0833
11992,-117.51,33.97,3.6691
11993,-117.53,34.02,5.3269
11994,-117.6,33.94,3.1859
11995,-117.55,34.0,2.6979
11996,-117.53,33.94,4.2263
11997,-117.55,33.94,4.4762
11998,-117.56,33.94,1.625
11999,-117.56,33.94,7.0215
12000,-117.57,33.93,7.5408
12001,-117.55,33.95,5.9333
12002,-117.59,33.91,5.4872
12003,-117.57,33.9,3.5525
12004,-117.56,33.89,2.3417
12005,-117.55,33.89,5.6973
12006,-117.52,33.89,5.1695
12007,-117.6,33.91,7.2379
12008,-117.55,33.93,4.1865
12009,-117.55,33.92,4.8167
12010,-117.55,33.9,3.4459
12011,-117.53,33.92,6.1561
12012,-117.58,33.92,6.155
12013,-117.57,33.91,5.3735
12014,-117.59,33.93,7.8118
12015,-117.5,33.93,4.3723
12016,-117.49,33.91,3.2857
12017,-117.5,33.92,2.9821
12018,-117.5,33.92,4.55
12019,-117.51,33.95,4.9984
12020,-117.46,33.95,3.6979
12021,-117.47,33.95,4.1264
12022,-117.5,33.96,4.2985
12023,-117.5,33.95,4.8214
12024,-117.46,33.94,1.7059
12025,-117.47,33.94,3.0687
12026,-117.48,33.94,2.7813
12027,-117.48,33.94,3.1985
12028,-117.49,33.94,4.0256
12029,-117.46,33.93,3.0122
12030,-117.46,33.93,3.7431
12031,-117.46,33.92,3.5208
12032,-117.47,33.93,3.4028
12033,-117.47,33.94,3.2311
12034,-117.46,33.94,3.5227
12035,-117.48,33.93,2.6776
12036,-117.47,33.92,3.6583
12037,-117.49,33.93,3.9522
12038,-117.47,33.91,2.2241
12039,-117.46,33.9,3.3187
12040,-117.48,33.89,4.7295
12041,-117.49,33.9,3.6071
12042,-117.48,33.91,4.2207
12043,-117.44,33.88,6.8089
12044,-117.51,33.89,4.0556
12045,-117.51,33.88,4.131
12046,-117.52,33.88,2.5656
12047,-117.53,33.88,3.1312
12048,-117.5,33.87,5.0493
12049,-117.56,33.88,2.4861
12050,-117.58,33.89,2.3654
12051,-117.55,33.88,2.2372
12052,-117.57,33.87,2.2197
12053,-117.56,33.88,2.0682
12054,-117.57,33.88,2.316
12055,-117.57,33.88,2.3036
12056,-117.58,33.87,1.6875
12057,-117.59,33.88,2.4387
12058,-117.59,33.88,2.6111
12059,-117.58,33.88,2.2969
12060,-117.57,33.87,2.3333
12061,-117.57,33.87,5.1929
12062,-117.58,33.87,5.0464
12063,-117.58,33.87,3.2917
12064,-117.58,33.87,3.5313
12065,-117.55,33.85,4.8686
12066,-117.56,33.83,5.4788
12067,-117.58,33.85,5.2861
12068,-117.54,33.82,4.125
12069,-117.55,33.83,4.2386
12070,-117.6,33.85,5.3006
12071,-117.56,33.86,5.2898
12072,-117.55,33.87,3.9414
12073,-117.64,33.88,5.5360000000000005
12074,-117.6,33.87,4.2721
12075,-117.6,33.86,5.195
12076,-117.6,33.87,3.4419
12077,-117.64,33.87,6.2308
12078,-117.52,33.84,3.55
12079,-117.52,33.83,4.46
12080,-117.53,33.83,5.5362
12081,-117.54,33.76,4.7965
12082,-117.52,33.82,5.1365
12083,-117.36,33.88,4.6875
12084,-117.33,33.9,5.1512
12085,-117.34,33.89,5.363
12086,-117.38,33.89,5.1624
12087,-117.36,33.88,5.0346
12088,-117.26,33.86,3.1103
12089,-117.33,33.87,5.1045
12090,-117.3,33.85,2.9542
12091,-117.28,33.85,2.3229
12092,-117.43,33.81,4.2273
12093,-117.4,33.76,4.4875
12094,-117.4,33.85,5.4625
12095,-117.26,33.84,2.7232
12096,-117.32,33.87,4.8125
12097,-117.28,33.89,2.5379
12098,-117.34,33.96,4.1883
12099,-117.32,33.96,3.7585
12100,-117.34,33.94,7.4141
12101,-117.34,33.94,5.5563
12102,-117.31,33.94,5.2713
12103,-117.33,33.98,1.9531
12104,-117.33,33.97,1.625
12105,-117.34,34.0,3.175
12106,-117.34,33.98,1.7579
12107,-117.32,33.99,4.711
12108,-117.31,33.97,3.4896
12109,-117.29,33.97,4.6667
12110,-117.35,34.01,2.725
12111,-117.34,34.02,2.275
12112,-117.32,34.01,4.4063
12113,-117.24,33.95,4.7877
12114,-117.23,33.94,3.5851
12115,-117.25,33.95,4.2775
12116,-117.23,33.96,5.252999999999999
12117,-117.21,33.95,5.2174
12118,-117.14,33.94,6.3223
12119,-117.21,33.97,5.6409
12120,-117.28,33.94,1.3125
12121,-117.28,33.92,2.1574
12122,-117.27,33.92,3.0907
12123,-117.27,33.93,3.1042
12124,-117.24,33.94,1.6111
12125,-117.24,33.93,3.2705
12126,-117.25,33.93,4.2654
12127,-117.25,33.92,4.1482
12128,-117.23,33.91,4.0473
12129,-117.23,33.89,4.1953
12130,-117.23,33.94,3.0789
12131,-117.22,33.93,3.2148
12132,-117.22,33.92,4.0938
12133,-117.21,33.93,5.0223
12134,-117.16,33.92,4.7568
12135,-117.22,33.9,4.0467
12136,-117.13,33.89,3.5781
12137,-117.19,33.9,4.189
12138,-117.22,33.87,2.625
12139,-117.24,33.85,2.8194
12140,-117.17,33.83,4.6
12141,-117.2,33.83,3.6618
12142,-117.23,33.83,4.0833
12143,-117.21,33.82,3.9052
12144,-117.22,33.81,3.4237
12145,-117.21,33.71,2.1848
12146,-117.2,33.72,2.5335
12147,-117.2,33.72,1.9912
12148,-117.2,33.71,2.0881
12149,-117.2,33.7,2.3276
12150,-117.19,33.7,1.9014
12151,-117.19,33.69,4.5881
12152,-117.27,33.68,5.3238
12153,-117.25,33.7,3.58
12154,-117.23,33.68,3.8869
12155,-117.22,33.66,3.125
12156,-117.17,33.66,4.1386
12157,-117.07,33.67,2.375
12158,-117.11,33.83,3.8036
12159,-117.11,33.78,4.1875
12160,-117.08,33.82,4.065
12161,-117.18,33.78,1.3417
12162,-117.11,33.75,2.2618
12163,-117.16,33.76,2.625
12164,-117.22,33.74,2.5221
12165,-117.06,33.78,2.5847
12166,-117.14,33.81,3.2778
12167,-117.22,33.8,4.0717
12168,-117.09,33.71,1.972
12169,-117.07,33.72,2.7983
12170,-117.11,33.74,2.1182
12171,-117.15,33.7,3.1319
12172,-117.16,33.73,2.6322
12173,-117.23,33.79,2.2969
12174,-117.23,33.78,1.9767
12175,-117.23,33.77,2.0
12176,-117.29,33.83,2.4662
12177,-117.32,33.8,4.0982
12178,-117.26,33.81,2.1549
12179,-117.24,33.77,2.8401
12180,-117.31,33.75,2.1484
12181,-117.27,33.77,2.0878
12182,-117.29,33.72,2.817
12183,-117.28,33.72,2.1667
12184,-117.39,33.69,5.3275
12185,-117.37,33.7,3.2481
12186,-117.34,33.71,3.1513
12187,-117.31,33.67,3.1832
12188,-117.35,33.69,3.102
12189,-117.33,33.67,1.9194
12190,-117.35,33.68,4.2788
12191,-117.38,33.67,3.375
12192,-117.38,33.67,2.2423
12193,-117.35,33.64,2.5395
12194,-117.29,33.63,3.8056
12195,-117.28,33.66,2.6949
12196,-117.43,33.55,9.4356
12197,-117.36,33.6,3.2258
